2.682317475877569635e+00
-2.337830201726122770e+00
5.765718209522201487e-01
-2.820351648596777228e+00
1.673598461861564246e+00
1.249129558787328786e+00
-4.352524730488408489e-01
1.863399771922035431e+00
2.240882191772520571e+00
1.064899469396277221e+00
1.182448026418487341e+00
-7.506690293742279696e-01
2.295771203365380764e+00
5.991869600268011631e-01
-2.753531643624001823e+00
